Year,Police_Region,Severity,Drink_Driving,Driver_Speed,Fatigued_Driver,Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury
2017,Brisbane,Minor injury,No,No,No,No,579,0,0,0,677
2017,Brisbane,Minor injury,No,No,No,Yes,3,0,0,0,3
2017,Brisbane,Minor injury,No,No,Yes,No,7,0,0,0,7
2017,Brisbane,Minor injury,No,Yes,No,No,3,0,0,0,3
2017,Brisbane,Minor injury,Yes,No,No,No,14,0,0,0,15
2017,Brisbane,Minor injury,Yes,Yes,No,No,2,0,0,0,2
2017,Central,Fatal,No,No,No,No,16,17,14,2,2
2017,Central,Fatal,No,No,No,Yes,1,1,0,0,0
2017,Central,Fatal,No,No,Yes,No,5,5,5,0,0
2017,Central,Fatal,No,Yes,No,No,4,4,3,0,0
2017,Central,Fatal,,No,No,No,6,6,3,4,0
2017,Central,Fatal,Yes,Yes,No,No,1,1,0,0,0
2017,Central,Hospitalisation,No,No,No,No,432,0,539,35,22
2017,Central,Hospitalisation,No,No,No,Yes,12,0,13,1,0
2017,Central,Hospitalisation,No,No,Yes,No,35,0,46,7,0
2017,Central,Hospitalisation,No,Yes,No,No,17,0,26,0,2
2017,Central,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2017,Central,Hospitalisation,Yes,No,No,No,50,0,64,7,1
2017,Central,Hospitalisation,Yes,No,Yes,No,2,0,4,0,0
2017,Central,Hospitalisation,Yes,Yes,No,No,4,0,5,0,0
2017,Central,Medical treatment,No,No,No,No,229,0,0,281,21
2017,Central,Medical treatment,No,No,No,Yes,2,0,0,2,0
2017,Central,Medical treatment,No,No,Yes,No,6,0,0,6,0
2017,Central,Medical treatment,No,Yes,No,No,1,0,0,1,0
2017,Central,Medical treatment,Yes,No,No,No,13,0,0,15,3
2017,Central,Minor injury,No,No,No,No,87,0,0,0,101
2017,Central,Minor injury,No,No,No,Yes,2,0,0,0,2
2017,Central,Minor injury,No,No,Yes,No,1,0,0,0,1
2017,Central,Minor injury,No,Yes,No,No,4,0,0,0,4
2017,Central,Minor injury,Yes,No,No,No,4,0,0,0,5
2017,Central,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2017,Far Northern,Fatal,No,No,No,No,10,11,4,2,2
2017,Far Northern,Fatal,No,No,No,Yes,1,1,1,0,0
2017,Far Northern,Fatal,No,Yes,No,No,1,2,1,0,0
2017,Far Northern,Fatal,Yes,No,No,No,4,6,3,0,0
2017,Far Northern,Fatal,Yes,Yes,No,No,1,1,2,0,0
2017,Far Northern,Fatal,Yes,Yes,No,Yes,1,1,3,1,0
2017,Far Northern,Hospitalisation,No,No,No,No,293,0,363,34,24
2017,Far Northern,Hospitalisation,No,No,No,Yes,7,0,10,0,0
2017,Far Northern,Hospitalisation,No,No,Yes,No,16,0,18,0,1
2017,Far Northern,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0
2017,Far Northern,Hospitalisation,No,Yes,No,No,9,0,13,6,0
2017,Far Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2017,Far Northern,Hospitalisation,Yes,,No,No,37,0,47,3,5
2017,Far Northern,Hospitalisation,Yes,Yes,No,No,2,0,2,0,0
2017,Far Northern,Medical treatment,No,No,No,No,233,0,0,276,20
2017,Far Northern,Medical treatment,No,No,No,Yes,3,0,0,4,0
2017,Far Northern,Medical treatment,No,No,Yes,No,4,0,0,6,0
2017,Far Northern,Medical treatment,No,Yes,No,No,6,0,0,18,0
2017,Far Northern,Medical treatment,Yes,No,No,No,8,0,0,9,0
2017,Far Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,2
2017,Far Northern,Minor injury,No,No,No,No,66,0,0,0,74
2017,Far Northern,Minor injury,No,Yes,No,No,7,0,0,0,11
2017,Far Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2017,Far Northern,Minor injury,Yes,No,No,No,4,0,0,0,4
2017,North Coast,Fatal,No,No,No,No,35,37,16,6,2
2017,North Coast,Fatal,No,No,Yes,No,1,1,1,0,0
2017,North Coast,Fatal,No,Yes,No,No,7,8,2,0,0
2017,North Coast,Fatal,Yes,No,No,No,6,6,4,0,0
2017,North Coast,Fatal,Yes,Yes,No,No,7,8,2,0,0
2017,North Coast,Hospitalisation,No,No,No,No,849,0,1022,109,80
2017,North Coast,Hospitalisation,No,No,No,Yes,16,0,23,2,1
2017,North Coast,Hospitalisation,No,No,Yes,No,29,0,39,3,6
2017,North Coast,Hospitalisation,No,Yes,No,No,38,0,46,4,4
2017,North Coast,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2017,North Coast,Hospitalisation,Yes,No,No,No,92,0,112,3,10
2017,North Coast,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2017,North Coast,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2017,North Coast,Hospitalisation,Yes,Yes,No,No,11,0,14,2,1
2017,North Coast,Medical treatment,No,No,No,No,863,0,0,1047,86
2017,North Coast,Medical treatment,No,No,No,Yes,16,0,0,19,1
2017,North Coast,Medical treatment,No,No,Yes,No,16,0,0,18,1
2017,North Coast,Medical treatment,No,Yes,No,No,26,0,0,32,0
2017,North Coast,Medical treatment,Yes,No,No,No,25,0,0,30,2
2017,North Coast,Minor injury,No,No,No,No,306,0,0,0,374
2017,North Coast,Minor injury,No,No,No,Yes,3,0,0,0,3
2017,North Coast,Minor injury,No,No,Yes,No,5,0,0,0,5
2017,North Coast,Minor injury,No,Yes,No,No,3,0,0,0,7
2017,North Coast,Minor injury,Yes,No,No,No,13,0,0,0,15
2017,North Coast,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2017,North Coast,Minor injury,Yes,Yes,No,No,2,0,0,0,5
2017,Northern,Fatal,No,No,No,No,8,8,5,1,0
2017,Northern,Fatal,No,Yes,No,No,3,3,3,1,0
2017,Northern,Fatal,Yes,No,No,No,2,4,1,0,0
2017,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0
2017,Northern,Fatal,Yes,Yes,No,No,4,5,3,0,0
2017,Northern,Hospitalisation,No,No,No,No,284,0,338,21,36
2017,Northern,Hospitalisation,No,No,No,Yes,9,0,9,0,0
2017,Northern,Hospitalisation,No,No,Yes,No,11,0,12,1,1
2017,Northern,Hospitalisation,No,Yes,No,No,9,0,14,2,2
2017,Northern,Hospitalisation,No,Yes,Yes,No,1,0,3,0,0
2017,Northern,Hospitalisation,Yes,No,No,No,22,0,27,1,1
2017,Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2017,Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2017,Northern,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0
2017,Northern,Medical treatment,No,No,No,No,154,0,0,192,12
2017,Northern,Medical treatment,No,No,No,Yes,5,0,0,9,0
2017,Northern,Medical treatment,No,Yes,No,No,3,0,0,4,1
2017,Northern,Medical treatment,Yes,No,No,No,14,0,0,14,3
2017,Northern,Medical treatment,Yes,Yes,No,No,2,0,0,3,0
2017,Northern,Minor injury,No,No,No,No,57,0,0,0,67
2017,Northern,Minor injury,No,No,No,Yes,2,0,0,0,2
2017,Northern,Minor injury,No,No,Yes,No,1,0,0,0,2
2017,Northern,Minor injury,Yes,No,No,No,6,0,0,0,7
2017,South Eastern,Fatal,No,No,No,No,25,26,19,8,3
2017,South Eastern,Fatal,No,No,No,Yes,1,2,3,0,0
2017,South Eastern,Fatal,No,Yes,No,No,3,3,3,1,0
2017,South Eastern,Fatal,Yes,No,No,No,6,6,3,1,0
2017,South Eastern,Fatal,Yes,Yes,No,No,1,1,1,0,0
2017,South Eastern,Hospitalisation,No,No,No,No,835,0,1017,89,91
2017,South Eastern,Hospitalisation,No,No,No,Yes,12,0,16,0,3
2017,South Eastern,Hospitalisation,No,No,Yes,No,10,0,12,1,0
2017,South Eastern,Hospitalisation,No,Yes,No,No,28,0,29,6,11
2017,South Eastern,Hospitalisation,Yes,No,No,No,88,0,115,8,5
2017,South Eastern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2017,South Eastern,Hospitalisation,Yes,No,Yes,No,2,0,2,2,0
2017,South Eastern,Hospitalisation,Yes,Yes,No,No,15,0,18,3,2
2017,South Eastern,Hospitalisation,Yes,Yes,No,Yes,1,0,2,0,2
2017,South Eastern,Medical treatment,No,No,No,No,1082,0,0,1260,109
2017,South Eastern,Medical treatment,No,No,No,Yes,11,0,0,12,1
2017,South Eastern,Medical treatment,No,No,Yes,No,7,0,0,8,0
2017,South Eastern,Medical treatment,No,Yes,No,No,6,0,0,16,0
2017,South Eastern,Medical treatment,Yes,No,No,No,29,0,0,34,1
2017,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2017,South Eastern,Medical treatment,Yes,Yes,No,No,5,0,0,5,1
2017,South Eastern,Minor injury,No,No,No,No,413,0,0,0,498
2017,South Eastern,Minor injury,No,No,No,Yes,3,0,0,0,3
2017,South Eastern,Minor injury,No,No,Yes,No,5,0,0,0,5
2017,South Eastern,Minor injury,No,Yes,No,No,4,0,0,0,6
2017,South Eastern,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2017,South Eastern,Minor injury,Yes,No,No,No,13,0,0,0,14
2017,South Eastern,Minor injury,Yes,Yes,No,No,2,0,0,0,3
2017,Southern,Fatal,No,No,No,No,20,21,14,3,3
2017,Southern,Fatal,No,Yes,No,No,5,6,3,0,0
2017,Southern,Fatal,Yes,No,No,No,8,10,4,3,1
2017,Southern,Fatal,Yes,Yes,No,No,1,1,0,0,0
2017,Southern,Hospitalisation,No,No,No,No,547,0,650,36,57
2017,Southern,Hospitalisation,No,No,No,Yes,20,0,25,6,5
2017,Southern,Hospitalisation,No,No,Yes,No,22,0,25,0,2
2017,Southern,Hospitalisation,No,Yes,No,No,18,0,24,2,3
2017,Southern,Hospitalisation,No,Yes,No,Yes,2,0,4,0,0
2017,Southern,Hospitalisation,Yes,No,No,No,69,0,90,3,9
2017,Southern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2017,Southern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2017,Southern,Hospitalisation,Yes,Yes,No,No,3,0,4,0,0
2017,Southern,Medical treatment,No,No,No,No,533,0,0,647,55
2017,Southern,Medical treatment,No,No,No,Yes,9,0,0,13,2
2017,Southern,Medical treatment,No,No,Yes,No,12,0,0,15,0
2017,Southern,Medical treatment,No,Yes,No,No,8,0,0,10,0
2017,Southern,Medical treatment,Yes,No,No,No,12,0,0,12,0
2017,Southern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2017,Southern,Minor injury,No,No,No,No,155,0,0,0,182
2017,Southern,Minor injury,No,No,No,Yes,3,0,0,0,3
2017,Southern,Minor injury,No,No,Yes,No,5,0,0,0,5
2017,Southern,Minor injury,No,Yes,No,No,6,0,0,0,6
2017,Southern,Minor injury,Yes,No,No,No,4,0,0,0,4
2018,Brisbane,Fatal,No,No,No,No,12,12,11,1,0
2018,Brisbane,Fatal,No,Yes,No,No,8,9,2,2,0
2018,Brisbane,Fatal,Yes,No,No,No,3,3,3,0,0
2018,Brisbane,Fatal,Yes,Yes,No,No,1,1,0,1,0
2018,Brisbane,Fatal,Yes,Yes,No,Yes,1,1,0,0,0
2018,Brisbane,Hospitalisation,No,No,No,No,1189,0,1388,111,103
2018,Brisbane,Hospitalisation,No,No,No,Yes,12,0,15,1,1
2018,Brisbane,Hospitalisation,No,No,Yes,No,28,0,30,1,3
2018,Brisbane,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0
2018,Brisbane,Hospitalisation,No,Yes,No,No,34,0,43,3,6
2018,Brisbane,Hospitalisation,Yes,No,No,No,87,0,110,9,6
2018,Brisbane,Hospitalisation,Yes,Yes,No,No,10,0,10,0,0
2018,Brisbane,Medical treatment,No,No,No,No,1979,0,0,2260,197
2018,Brisbane,Medical treatment,No,No,No,Yes,10,0,0,12,1
2018,Brisbane,Medical treatment,No,No,Yes,No,18,0,0,19,3
2018,Brisbane,Medical treatment,No,Yes,No,No,5,0,0,8,0
2018,Brisbane,Medical treatment,Yes,No,No,No,34,0,0,42,5
2018,Brisbane,Medical treatment,Yes,No,Yes,No,2,0,0,3,0
2018,Brisbane,Medical treatment,Yes,Yes,No,No,2,0,0,2,0
2018,Brisbane,Minor injury,No,No,No,No,632,0,0,0,728
2018,Brisbane,Minor injury,No,No,No,Yes,4,0,0,0,5
2018,Brisbane,Minor injury,No,No,Yes,No,5,0,0,0,5
2018,Brisbane,Minor injury,No,Yes,No,No,4,0,0,0,4
2018,Brisbane,Minor injury,Yes,No,No,No,10,0,0,0,11
2018,Central,Fatal,No,No,No,No,17,20,12,3,2
2018,Central,Fatal,No,No,No,Yes,2,2,0,0,1
2018,Central,Fatal,No,No,Yes,No,1,1,0,0,0
2018,Central,Fatal,No,Yes,No,No,1,1,0,0,0
2018,Central,Fatal,Yes,No,No,No,2,2,1,6,0
2018,Central,Fatal,Yes,Yes,No,No,2,2,0,0,0
2018,Central,Fatal,Yes,Yes,No,Yes,1,1,0,0,0
2018,Central,Hospitalisation,No,No,No,No,450,0,558,52,50
2018,Central,Hospitalisation,No,No,No,Yes,11,0,16,1,4
2018,Central,Hospitalisation,No,No,Yes,No,31,0,42,4,1
2018,Central,Hospitalisation,No,Yes,No,No,21,0,28,0,1
2018,Central,Hospitalisation,No,Yes,Yes,No,2,0,2,0,0
2018,Central,Hospitalisation,Yes,No,No,No,55,0,63,0,2
2018,Central,Hospitalisation,Yes,No,Yes,No,1,0,2,0,0
2018,Central,Hospitalisation,Yes,Yes,No,No,10,0,15,0,0
2018,Central,Medical treatment,No,No,No,No,231,0,0,285,29
2018,Central,Medical treatment,No,No,No,Yes,4,0,0,4,1
2018,Central,Medical treatment,No,No,Yes,No,10,0,0,12,2
2018,Central,Medical treatment,No,Yes,No,No,6,0,0,8,1
2018,Central,Medical treatment,Yes,No,No,No,9,0,0,10,0
2018,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2018,Central,Medical treatment,Yes,Yes,No,No,2,0,0,2,0
2018,Central,Minor injury,No,No,No,No,77,0,0,0,85
2018,Central,Minor injury,No,No,No,Yes,1,0,0,0,1
2018,Central,Minor injury,No,No,Yes,No,7,0,0,0,7
2018,Central,Minor injury,Yes,No,No,No,4,0,0,0,4
2018,Far Northern,Fatal,No,No,No,No,15,17,3,1,0
2018,Far Northern,Fatal,No,No,No,Yes,1,1,0,0,0
2018,Far Northern,Fatal,No,No,Yes,No,2,2,4,0,0
2018,Far Northern,Fatal,No,Yes,No,No,2,2,2,0,1
2018,Far Northern,Fatal,Yes,No,No,No,3,3,0,0,0
2018,Far Northern,Hospitalisation,No,No,No,No,324,0,395,30,21
2018,Far Northern,Hospitalisation,No,No,No,Yes,8,0,10,0,0
2018,Far Northern,Hospitalisation,No,No,Yes,No,10,0,11,0,1
2018,Far Northern,Hospitalisation,No,Yes,No,No,27,0,44,7,6
2018,Far Northern,Hospitalisation,Yes,No,No,No,28,0,35,7,0
2018,Far Northern,Hospitalisation,Yes,No,No,Yes,1,0,2,0,0
2018,Far Northern,Hospitalisation,Yes,Yes,No,No,6,0,7,0,0
2018,Far Northern,Medical treatment,No,No,No,No,176,0,0,203,17
2018,Far Northern,Medical treatment,No,No,No,Yes,4,0,0,5,0
2018,Far Northern,Medical treatment,No,No,Yes,No,3,0,0,3,0
2018,Far Northern,Medical treatment,No,Yes,No,No,3,0,0,6,0
2018,Far Northern,Medical treatment,Yes,No,No,No,11,0,0,13,3
2018,Far Northern,Minor injury,No,No,No,No,85,0,0,0,102
2018,Far Northern,Minor injury,No,No,No,Yes,1,0,0,0,1
2018,Far Northern,Minor injury,No,No,Yes,No,4,0,0,0,4
2018,Far Northern,Minor injury,No,Yes,No,No,3,0,0,0,3
2018,Far Northern,Minor injury,Yes,No,No,No,4,0,0,0,4
2018,Far Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2018,North Coast,Fatal,No,No,No,No,35,38,15,7,2
2018,North Coast,Fatal,No,No,No,Yes,1,1,0,0,0
2018,North Coast,Fatal,No,No,Yes,No,2,2,2,0,0
2018,North Coast,Fatal,No,Yes,No,No,9,11,6,5,0
2018,North Coast,Fatal,Yes,No,No,No,6,7,3,0,0
2018,North Coast,Fatal,Yes,Yes,No,No,5,5,0,1,0
2018,North Coast,Hospitalisation,No,No,No,No,891,0,1088,97,89
2018,North Coast,Hospitalisation,No,No,No,Yes,13,0,16,0,1
2018,North Coast,Hospitalisation,No,No,Yes,No,35,0,53,7,3
2018,North Coast,Hospitalisation,No,Yes,No,No,41,0,59,4,5
2018,North Coast,Hospitalisation,Yes,No,No,No,83,0,98,6,7
2018,North Coast,Hospitalisation,Yes,Yes,No,No,11,0,16,3,1
2018,North Coast,Medical treatment,No,No,No,No,855,0,0,1013,98
2018,North Coast,Medical treatment,No,No,No,Yes,10,0,0,17,0
2018,North Coast,Medical treatment,No,No,Yes,No,13,0,0,19,0
2018,North Coast,Medical treatment,No,Yes,No,No,20,0,0,24,5
2018,North Coast,Medical treatment,No,Yes,Yes,No,1,0,0,1,0
2018,North Coast,Medical treatment,Yes,No,No,No,29,0,0,36,4
2018,North Coast,Medical treatment,Yes,Yes,No,No,3,0,0,3,0
2018,North Coast,Minor injury,No,No,No,No,278,0,0,0,334
2018,North Coast,Minor injury,No,No,No,Yes,6,0,0,0,8
2018,North Coast,Minor injury,No,No,Yes,No,8,0,0,0,8
2018,North Coast,Minor injury,No,Yes,No,No,4,0,0,0,4
2018,North Coast,Minor injury,Yes,No,No,No,14,0,0,0,15
2018,Northern,Fatal,No,No,No,No,11,12,1,0,0
2018,Northern,Fatal,No,Yes,No,No,1,1,1,3,0
2018,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0
2018,Northern,Fatal,Yes,Yes,No,No,3,3,2,0,0
2018,Northern,Hospitalisation,No,No,No,No,268,0,317,28,37
2018,Northern,Hospitalisation,No,No,No,Yes,14,0,20,1,1
2018,Northern,Hospitalisation,No,No,Yes,No,9,0,12,0,1
2018,Northern,Hospitalisation,No,Yes,No,No,11,0,18,0,1
2018,Northern,Hospitalisation,Yes,No,No,No,31,0,39,2,4
2018,Northern,Hospitalisation,Yes,No,Yes,No,2,0,2,0,0
2018,Northern,Hospitalisation,Yes,Yes,No,No,7,0,9,1,0
2018,Northern,Medical treatment,No,No,No,No,194,0,0,222,35
2018,Northern,Medical treatment,No,No,No,Yes,3,0,0,6,0
2018,Northern,Medical treatment,No,No,Yes,No,5,0,0,7,0
2018,Northern,Medical treatment,No,Yes,No,No,3,0,0,3,1
2018,Northern,Medical treatment,Yes,No,No,No,4,0,0,4,0
2018,Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,0
2018,Northern,Minor injury,No,No,No,No,61,0,0,0,
2018,Northern,Minor injury,No,No,Yes,No,1,0,0,0,1
2018,Northern,Minor injury,No,Yes,No,No,2,0,0,0,2
2018,Northern,Minor injury,Yes,No,No,No,2,0,0,0,2
2018,South Eastern,Fatal,No,No,No,No,25,26,9,6,10
2018,South Eastern,Fatal,No,Yes,No,No,1,1,0,0,0
2018,South Eastern,Fatal,Yes,No,No,No,3,3,0,0,0
2018,South Eastern,Fatal,Yes,Yes,No,No,4,4,0,0,0
2018,South Eastern,Hospitalisation,No,No,No,No,891,0,1057,98,111
2018,South Eastern,Hospitalisation,No,No,No,Yes,16,0,21,1,0
2018,South Eastern,Hospitalisation,No,No,Yes,No,16,0,16,0,0
2018,South Eastern,Hospitalisation,No,Yes,No,No,37,0,44,1,6
2018,South Eastern,Hospitalisation,No,Yes,No,Yes,1,0,2,0,1
2018,South Eastern,Hospitalisation,Yes,No,No,No,92,0,111,7,10
2018,South Eastern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,0
2018,South Eastern,Hospitalisation,Yes,Yes,No,No,9,0,13,0,0
2018,South Eastern,Medical treatment,No,No,No,No,1096,0,0,1280,128
2018,South Eastern,Medical treatment,No,No,No,Yes,9,0,0,11,4
2018,South Eastern,Medical treatment,No,No,Yes,No,12,0,0,15,2
2018,South Eastern,Medical treatment,No,Yes,No,No,6,0,0,6,0
2018,South Eastern,Medical treatment,No,Yes,No,Yes,2,0,0,2,0
2018,South Eastern,Medical treatment,Yes,No,No,No,25,0,0,28,1
2018,South Eastern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2018,South Eastern,Medical treatment,Yes,Yes,No,No,1,0,0,4,2
2018,South Eastern,Minor injury,No,No,No,No,432,0,0,0,530
2018,South Eastern,Minor injury,No,No,No,Yes,1,0,0,0,1
2018,South Eastern,Minor injury,No,No,Yes,No,6,0,0,0,6
2018,South Eastern,Minor injury,No,Yes,No,No,6,0,0,0,6
2018,South Eastern,Minor injury,Yes,No,No,No,10,0,0,0,11
2018,South Eastern,Minor injury,Yes,Yes,No,No,1,0,0,0,2
2018,Southern,Fatal,No,No,No,No,28,33,20,2,1
2018,Southern,Fatal,No,No,No,Yes,2,2,0,0,0
2018,Southern,Fatal,No,No,Yes,No,2,2,3,0,0
2018,Southern,Fatal,No,Yes,No,No,5,6,5,0,0
2018,Southern,Fatal,Yes,No,No,No,3,3,1,0,0
2018,Southern,Fatal,Yes,No,Yes,No,1,1,0,0,0
2018,Southern,Fatal,Yes,Yes,No,No,2,3,1,0,0
2018,Southern,Hospitalisation,No,No,No,No,597,0,708,77,61
2018,Southern,Hospitalisation,No,No,No,Yes,14,0,20,2,1
2018,Southern,Hospitalisation,No,No,Yes,No,22,0,27,2,1
2018,Southern,Hospitalisation,No,Yes,No,No,33,0,39,5,7
2018,Southern,Hospitalisation,No,Yes,Yes,No,1,0,2,0,3
2018,Southern,Hospitalisation,Yes,No,No,No,52,0,64,2,8
2018,Southern,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0
2018,Southern,Hospitalisation,Yes,Yes,No,No,8,0,10,3,0
2018,Southern,Medical treatment,No,No,No,No,467,0,0,559,43
2018,Southern,Medical treatment,No,No,No,Yes,6,0,0,6,0
2018,Southern,Medical treatment,No,No,Yes,No,13,0,0,15,0
2018,Southern,Medical treatment,No,Yes,No,No,7,0,0,10,1
2018,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2018,Southern,Medical treatment,Yes,No,No,,19,0,0,27,1
2018,Southern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2018,Southern,Medical treatment,Yes,Yes,No,No,2,0,0,6,0
2018,Southern,Minor injury,No,No,No,No,149,0,0,0,182
2018,Southern,Minor injury,No,No,Yes,No,9,0,0,0,11
2018,Southern,Minor injury,No,Yes,No,No,6,0,0,0,8
2018,Southern,Minor injury,Yes,No,No,No,12,0,0,0,13
2018,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2019,Brisbane,Fatal,No,No,No,No,14,15,5,0,0
2019,Brisbane,Fatal,No,Yes,No,No,6,7,5,0,2
2019,Brisbane,Fatal,Yes,No,No,No,1,1,0,0,0
2019,Brisbane,Fatal,Yes,Yes,No,No,2,2,0,0,0
2019,Brisbane,Hospitalisation,No,No,No,No,1199,0,1421,109,106
2019,Brisbane,Hospitalisation,No,No,No,Yes,12,0,14,2,0
2019,Brisbane,Hospitalisation,No,No,Yes,No,23,0,24,3,1
2019,Brisbane,Hospitalisation,No,Yes,No,No,24,0,34,4,4
2019,Brisbane,Hospitalisation,Yes,No,No,No,79,0,95,1,3
2019,Brisbane,Hospitalisation,Yes,No,No,Yes,1,0,1,0,2
2019,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,2,0,0
2019,Brisbane,Hospitalisation,Yes,Yes,No,No,14,0,19,0,1
2019,Brisbane,Medical treatment,No,No,No,No,1912,0,0,2193,164
2019,Brisbane,Medical treatment,No,No,No,Yes,16,0,0,19,0
2019,Brisbane,Medical treatment,No,No,Yes,No,21,0,0,25,2
2019,Brisbane,Medical treatment,No,Yes,No,No,21,0,0,29,3
2019,Brisbane,Medical treatment,Yes,No,No,No,50,0,0,57,3
2019,Brisbane,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2019,Brisbane,Medical treatment,Yes,Yes,No,No,2,0,0,3,6
2019,Brisbane,Minor injury,No,No,No,No,563,0,0,0,649
2019,Brisbane,Minor injury,No,No,No,Yes,1,0,0,0,1
2019,Brisbane,Minor injury,No,No,Yes,No,4,0,0,0,5
2019,Brisbane,Minor injury,No,Yes,No,No,6,0,0,0,9
2019,Brisbane,Minor injury,Yes,No,No,No,16,0,0,0,19
2019,Brisbane,Minor injury,Yes,Yes,No,No,1,0,0,0,1
2019,Central,Fatal,No,No,No,No,18,20,14,1,1
2019,Central,Fatal,No,No,No,Yes,1,2,0,0,0
2019,Central,Fatal,No,No,Yes,No,2,2,1,0,0
2019,Central,Fatal,No,Yes,No,No,2,2,2,0,1
2019,Central,Fatal,Yes,No,No,No,3,3,0,0,0
2019,Central,Fatal,Yes,Yes,No,No,2,3,1,0,0
2019,Central,Hospitalisation,No,No,No,No,469,0,582,42,29
2019,Central,Hospitalisation,No,No,No,Yes,17,0,20,8,2
2019,Central,Hospitalisation,No,No,Yes,No,32,0,46,3,2
2019,Central,Hospitalisation,No,Yes,No,No,14,0,18,1,2
2019,Central,Hospitalisation,No,Yes,No,Yes,2,0,3,0,0
2019,Central,Hospitalisation,Yes,No,No,No,60,0,73,1,3
2019,Central,Hospitalisation,Yes,No,Yes,No,3,0,3,0,0
2019,Central,Hospitalisation,Yes,Yes,No,No,7,0,10,2,0
2019,Central,Medical treatment,No,No,No,No,245,0,0,290,13
2019,Central,Medical treatment,No,No,No,Yes,3,0,0,3,0
2019,Central,Medical treatment,No,No,Yes,No,10,0,0,11,0
2019,Central,Medical treatment,No,Yes,No,No,4,0,0,5,0
2019,Central,Medical treatment,Yes,No,No,No,10,0,0,11,0
2019,Central,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2019,Central,Minor injury,No,No,No,No,84,0,0,0,96
2019,Central,Minor injury,No,No,No,Yes,1,0,0,0,1
2019,Central,Minor injury,No,No,Yes,No,3,0,0,0,4
2019,Central,Minor injury,No,Yes,No,No,2,0,0,0,2
2019,Central,Minor injury,Yes,No,No,No,4,0,0,0,4
2019,Far Northern,Fatal,No,No,No,No,14,17,5,3,1
2019,Far Northern,Fatal,No,Yes,No,No,2,2,0,0,0
2019,Far Northern,Fatal,Yes,No,No,No,4,4,0,0,0
2019,Far Northern,Fatal,Yes,No,No,Yes,2,5,0,0,0
2019,Far Northern,Fatal,Yes,Yes,No,No,2,2,1,0,0
2019,Far Northern,Hospitalisation,No,No,No,No,308,0,390,42,32
2019,Far Northern,Hospitalisation,No,No,No,Yes,6,0,8,0,2
2019,Far Northern,Hospitalisation,No,No,Yes,No,14,0,22,4,2
2019,Far Northern,Hospitalisation,No,No,Yes,Yes,1,0,1,0,1
2019,Far Northern,Hospitalisation,No,Yes,No,No,13,0,16,0,1
2019,Far Northern,Hospitalisation,No,Yes,No,Yes,1,0,3,0,0
2019,Far Northern,Hospitalisation,Yes,No,No,No,42,0,54,13,2
2019,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2019,Far Northern,Hospitalisation,Yes,Yes,No,No,7,0,12,1,0
2019,Far Northern,Medical treatment,No,No,No,No,153,0,0,178,14
2019,Far Northern,Medical treatment,No,No,No,Yes,7,0,0,7,0
2019,Far Northern,Medical treatment,No,No,Yes,No,2,0,0,2,0
2019,Far Northern,Medical treatment,No,Yes,No,No,1,0,0,1,0
2019,Far Northern,Medical treatment,Yes,No,No,No,6,0,0,8,2
2019,Far Northern,Medical treatment,Yes,Yes,No,No,1,0,0,1,1
2019,Far Northern,Minor injury,No,No,No,No,68,0,0,0,76
2019,Far Northern,Minor injury,No,No,No,Yes,1,0,0,0,1
